Season;Episode;Rating;Code
4;7;8.3;tt3530232
4;8;8.3;tt3530232
4;9;8.6;tt3530232
4;10;8.6;tt3530232
4;11;8.6;tt3530232
4;12;8.0;tt3530232
4;13;8.7;tt3530232
4;14;8.4;tt3530232
4;15;8.6;tt3530232
4;16;8.5;tt3530232
4;17;8.3;tt3530232
4;18;8.4;tt3530232
4;19;8.5;tt3530232
4;20;8.0;tt3530232
4;21;8.5;tt3530232
4;22;7.9;tt3530232
4;23;7.8;tt3530232
4;24;8.1;tt3530232
4;25;7.9;tt3530232
4;26;8.4;tt3530232
4;27;7.8;tt3530232
4;28;7.8;tt3530232
4;29;7.8;tt3530232
4;30;8.8;tt3530232
5;1;8.4;tt3530232
5;2;8.3;tt3530232
5;3;8.2;tt3530232
5;4;7.8;tt3530232
5;5;8.4;tt3530232
5;6;8.1;tt3530232
5;7;7.9;tt3530232
5;8;8.1;tt3530232
5;9;8.1;tt3530232
5;10;8.8;tt3530232
5;11;7.7;tt3530232
5;12;8.0;tt3530232
5;13;8.1;tt3530232
5;14;8.0;tt3530232
5;15;8.1;tt3530232
5;16;7.7;tt3530232
5;17;7.7;tt3530232
5;18;7.7;tt3530232
5;19;8.0;tt3530232
5;20;7.8;tt3530232
5;21;8.2;tt3530232
5;22;8.0;tt3530232
5;23;8.2;tt3530232
5;24;8.4;tt3530232
5;25;8.0;tt3530232
5;26;8.1;tt3530232
5;27;7.5;tt3530232
5;28;8.3;tt3530232
5;29;7.9;tt3530232
5;30;8.7;tt3530232
6;1;8.3;tt3530232
6;2;8.0;tt3530232
6;3;8.0;tt3530232
6;4;8.3;tt3530232
6;5;8.3;tt3530232
6;6;8.0;tt3530232
6;7;7.7;tt3530232
6;8;8.1;tt3530232
6;9;7.6;tt3530232
6;10;8.1;tt3530232
1;1;7.8;tt0877057
1;2;8.2;tt0877057
1;3;7.6;tt0877057
1;4;7.8;tt0877057
1;5;7.6;tt0877057
1;6;7.4;tt0877057
1;7;8.0;tt0877057
1;8;7.5;tt0877057
1;9;7.5;tt0877057
1;10;7.3;tt0877057
1;11;7.6;tt0877057
1;12;7.3;tt0877057
1;13;7.3;tt0877057
1;14;7.3;tt0877057
1;15;7.7;tt0877057
1;16;7.3;tt0877057
1;17;7.1;tt0877057
1;18;6.6;tt0877057
1;19;6.8;tt0877057
1;20;6.6;tt0877057
1;21;6.9;tt0877057
1;22;7.2;tt0877057
1;23;7.6;tt0877057
1;24;8.1;tt0877057
1;25;8.6;tt0877057
1;26;5.7;tt0877057
1;27;5.8;tt0877057
1;28;5.9;tt0877057
1;29;6.2;tt0877057
1;30;6.1;tt0877057
1;31;6.0;tt0877057
1;32;6.1;tt0877057
1;33;5.7;tt0877057
1;34;5.8;tt0877057
1;35;6.3;tt0877057
1;36;7.0;tt0877057
1;37;6.9;tt0877057
1;1;6.6;tt0296310
1;2;6.9;tt0296310
1;3;6.3;tt0296310
1;4;6.3;tt0296310
1;5;6.1;tt0296310
1;6;6.3;tt0296310
1;7;6.2;tt0296310
1;8;6.2;tt0296310
1;9;5.0;tt0296310
1;10;5.0;tt0296310
1;1;7.5;tt0213338
1;2;7.0;tt0213338
1;3;7.2;tt0213338
1;4;7.0;tt0213338
1;5;8.1;tt0213338
1;6;7.2;tt0213338
1;7;7.0;tt0213338
1;8;7.7;tt0213338
1;9;7.0;tt0213338
1;10;7.2;tt0213338
1;11;7.3;tt0213338
1;12;7.5;tt0213338
1;13;7.7;tt0213338
1;14;7.0;tt0213338
1;15;7.0;tt0213338
1;16;7.0;tt0213338
1;17;7.3;tt0213338
1;18;7.4;tt0213338
1;19;6.6;tt0213338
1;20;7.7;tt0213338
1;21;6.3;tt0213338
1;22;7.1;tt0213338
1;23;7.2;tt0213338
1;24;7.5;tt0213338
1;25;7.6;tt0213338
1;26;7.9;tt0213338
1;1;7.8;tt2085059
1;2;8.2;tt2085059
1;3;8.6;tt2085059
2;1;8.1;tt2085059
2;2;8.1;tt2085059
2;3;6.8;tt2085059
2;4;9.1;tt2085059
3;1;8.3;tt2085059
3;2;8.1;tt2085059
3;3;8.5;tt2085059
3;4;8.7;tt2085059
3;5;7.7;tt2085059
3;6;8.6;tt2085059
4;1;8.3;tt2085059
4;2;7.3;tt2085059
4;3;7.3;tt2085059
4;4;8.8;tt2085059
4;5;6.7;tt2085059
4;6;8.7;tt2085059
1;1;6.3;tt2092588
1;2;6.0;tt2092588
1;3;5.7;tt2092588
1;4;5.6;tt2092588
1;5;5.7;tt2092588
1;6;5.6;tt2092588
1;7;5.4;tt2092588
1;8;4.7;tt2092588
1;9;4.2;tt2092588
1;1;9.1;tt4508902
1;2;9.3;tt4508902
1;3;9.3;tt4508902
1;4;9.2;tt4508902
1;5;9.3;tt4508902
1;6;9.2;tt4508902
1;7;9.3;tt4508902
1;8;9.4;tt4508902
1;9;9.6;tt4508902
1;10;9.3;tt4508902
1;11;9.5;tt4508902
1;12;9.7;tt4508902
2;1;8.3;tt4508902
2;2;8.7;tt4508902
2;3;9.2;tt4508902
2;4;7.7;tt4508902
2;5;6.9;tt4508902
1;1;8.4;tt2571774
1;2;8.0;tt2571774
1;3;8.0;tt2571774
1;4;7.9;tt2571774
1;5;7.9;tt2571774
1;6;7.5;tt2571774
1;1;8.2;tt0063929
1;2;8.0;tt0063929
1;3;8.7;tt0063929
1;4;8.1;tt0063929
1;5;8.3;tt0063929
1;6;8.1;tt0063929
1;7;8.0;tt0063929
1;8;8.8;tt0063929
1;9;8.5;tt0063929
1;10;7.9;tt0063929
1;11;8.1;tt0063929
1;12;8.6;tt0063929
1;13;8.2;tt0063929
2;1;8.7;tt0063929
2;2;9.1;tt0063929
2;3;8.4;tt0063929
2;4;8.4;tt0063929
2;5;8.1;tt0063929
2;6;8.0;tt0063929
2;7;7.9;tt0063929
2;8;8.1;tt0063929
2;9;8.4;tt0063929
2;10;7.9;tt0063929
2;11;8.7;tt0063929
2;12;8.8;tt0063929
2;13;8.4;tt0063929
3;1;8.0;tt0063929
3;2;8.2;tt0063929
3;3;8.6;tt0063929
3;4;8.4;tt0063929
3;5;8.0;tt0063929
3;6;8.1;tt0063929
3;7;8.5;tt0063929
3;8;8.4;tt0063929
3;9;8.2;tt0063929
3;10;8.1;tt0063929
3;11;8.3;tt0063929
3;12;8.3;tt0063929
3;13;7.8;tt0063929
4;1;7.4;tt0063929
4;2;8.0;tt0063929
4;3;7.9;tt0063929
4;4;7.6;tt0063929
4;5;7.7;tt0063929
4;6;7.8;tt0063929
1;1;8.1;tt0112130
1;2;8.1;tt0112130
1;3;8.3;tt0112130
1;4;8.4;tt0112130
1;5;8.4;tt0112130
1;6;8.5;tt0112130
1;1;8.1;tt0081834
1;2;8.1;tt0081834
1;3;8.0;tt0081834
1;1;8.4;tt0108778
1;2;8.1;tt0108778
1;3;8.2;tt0108778
1;4;8.2;tt0108778
1;5;8.5;tt0108778
1;6;8.2;tt0108778
1;7;9.0;tt0108778
1;8;8.2;tt0108778
1;9;8.3;tt0108778
1;10;8.1;tt0108778
1;11;8.3;tt0108778
1;12;8.3;tt0108778
1;13;8.7;tt0108778
1;14;8.3;tt0108778
1;15;8.3;tt0108778
1;16;8.2;tt0108778
1;17;8.5;tt0108778
1;18;8.9;tt0108778
1;19;8.2;tt0108778
1;20;8.0;tt0108778
1;21;8.0;tt0108778
1;22;8.4;tt0108778
1;23;8.7;tt0108778
1;24;8.9;tt0108778
2;1;8.5;tt0108778
2;2;8.3;tt0108778
2;3;8.4;tt0108778
2;4;8.0;tt0108778
2;5;8.3;tt0108778
2;6;8.6;tt0108778
2;7;9.0;tt0108778
2;8;8.5;tt0108778
2;9;8.0;tt0108778
2;10;8.1;tt0108778
2;11;8.2;tt0108778
2;12;8.7;tt0108778
2;13;8.8;tt0108778
2;14;9.4;tt0108778
2;15;8.9;tt0108778
2;16;8.6;tt0108778
2;17;8.4;tt0108778
2;18;8.5;tt0108778
2;19;8.6;tt0108778
2;20;8.2;tt0108778
2;21;8.2;tt0108778
2;22;9.0;tt0108778
2;23;8.2;tt0108778
2;24;8.3;tt0108778
3;1;8.5;tt0108778
3;2;9.0;tt0108778
3;3;8.1;tt0108778
3;4;8.1;tt0108778
3;5;8.2;tt0108778
3;6;9.1;tt0108778
3;7;8.4;tt0108778
3;8;8.4;tt0108778
3;9;9.0;tt0108778
3;10;8.2;tt0108778
3;11;8.6;tt0108778
3;12;8.3;tt0108778
3;13;8.3;tt0108778
3;14;7.9;tt0108778
3;15;8.6;tt0108778
3;16;9.1;tt0108778
3;17;8.3;tt0108778
3;18;8.5;tt0108778
3;19;8.2;tt0108778
3;20;8.2;tt0108778
3;21;8.8;tt0108778
3;22;8.3;tt0108778
3;23;8.1;tt0108778
3;24;8.2;tt0108778
3;25;8.9;tt0108778
4;1;9.1;tt0108778
4;2;8.1;tt0108778
4;3;8.5;tt0108778
4;4;8.3;tt0108778
4;5;8.4;tt0108778
4;6;8.6;tt0108778
4;7;8.8;tt0108778
4;8;9.1;tt0108778
4;9;8.0;tt0108778
4;10;8.1;tt0108778
4;11;8.5;tt0108778
4;12;9.4;tt0108778
4;13;8.3;tt0108778
4;14;8.3;tt0108778
4;15;8.5;tt0108778
4;16;8.3;tt0108778
4;17;8.7;tt0108778
4;18;8.4;tt0108778
4;19;8.7;tt0108778
4;20;8.6;tt0108778
4;21;7.3;tt0108778
4;22;8.6;tt0108778
4;23;8.8;tt0108778
4;24;9.2;tt0108778
5;1;8.9;tt0108778
5;2;9.0;tt0108778
5;3;8.8;tt0108778
5;4;8.3;tt0108778
5;5;8.8;tt0108778
5;6;8.1;tt0108778
5;7;8.4;tt0108778
5;8;9.2;tt0108778
5;9;9.1;tt0108778
5;10;8.2;tt0108778
5;11;9.1;tt0108778
5;12;8.3;tt0108778
5;13;8.2;tt0108778
5;14;9.7;tt0108778
5;15;8.6;tt0108778
5;16;8.6;tt0108778
5;17;8.5;tt0108778
5;18;8.1;tt0108778
5;19;8.8;tt0108778
5;20;8.4;tt0108778
5;21;8.6;tt0108778
5;22;8.3;tt0108778
5;23;8.8;tt0108778
5;24;9.1;tt0108778
6;1;8.8;tt0108778
6;2;8.3;tt0108778
6;3;8.3;tt0108778
6;4;8.6;tt0108778
6;5;8.2;tt0108778
6;6;8.6;tt0108778
6;7;8.4;tt0108778
6;8;8.6;tt0108778
6;9;9.2;tt0108778
6;10;8.6;tt0108778
6;11;8.2;tt0108778
6;12;8.1;tt0108778
6;13;8.3;tt0108778
6;14;8.6;tt0108778
6;15;8.6;tt0108778
6;16;8.6;tt0108778
6;17;9.1;tt0108778
6;18;8.4;tt0108778
6;19;8.4;tt0108778
6;20;7.5;tt0108778
6;21;8.6;tt0108778
6;22;9.0;tt0108778
6;23;8.6;tt0108778
6;24;8.8;tt0108778
6;25;9.3;tt0108778
7;1;8.4;tt0108778
7;2;8.4;tt0108778
7;3;8.2;tt0108778
7;4;8.2;tt0108778
7;5;8.2;tt0108778
7;6;8.9;tt0108778
7;7;8.5;tt0108778
7;8;8.2;tt0108778
7;9;8.2;tt0108778
7;10;8.6;tt0108778
7;11;8.6;tt0108778
7;12;8.7;tt0108778
7;13;8.5;tt0108778
7;14;8.6;tt0108778
7;15;8.5;tt0108778
7;16;8.7;tt0108778
7;17;8.4;tt0108778
7;18;8.5;tt0108778
7;19;8.7;tt0108778
7;20;8.5;tt0108778
7;21;7.5;tt0108778
7;22;8.5;tt0108778
7;23;8.9;tt0108778
7;24;9.1;tt0108778
8;1;8.7;tt0108778
8;2;9.1;tt0108778
8;3;8.7;tt0108778
8;4;9.3;tt0108778
8;5;8.2;tt0108778
8;6;8.6;tt0108778
8;7;8.0;tt0108778
8;8;8.8;tt0108778
8;9;9.3;tt0108778
8;10;8.1;tt0108778
8;11;8.1;tt0108778
8;12;8.6;tt0108778
8;13;8.6;tt0108778
8;14;8.3;tt0108778
8;15;8.4;tt0108778
8;16;8.3;tt0108778
8;17;8.2;tt0108778
8;18;8.2;tt0108778
8;19;7.5;tt0108778
8;20;8.3;tt0108778
8;21;8.2;tt0108778
8;22;8.4;tt0108778
8;23;8.8;tt0108778
8;24;8.9;tt0108778
9;1;8.6;tt0108778
9;2;8.6;tt0108778
9;3;8.3;tt0108778
9;4;8.2;tt0108778
9;5;8.5;tt0108778
9;6;8.4;tt0108778
9;7;8.7;tt0108778
9;8;8.8;tt0108778
9;9;8.2;tt0108778
9;10;7.6;tt0108778
9;11;8.1;tt0108778
9;12;8.0;tt0108778
9;13;8.2;tt0108778
9;14;8.3;tt0108778
9;15;8.4;tt0108778
9;16;8.3;tt0108778
9;17;8.5;tt0108778
9;18;8.6;tt0108778
9;19;8.2;tt0108778
9;20;8.3;tt0108778
9;21;8.2;tt0108778
9;22;7.9;tt0108778
9;23;8.5;tt0108778
9;24;8.7;tt0108778
10;1;8.5;tt0108778
10;2;8.8;tt0108778
10;3;8.8;tt0108778
10;4;8.4;tt0108778
10;5;8.3;tt0108778
10;6;8.3;tt0108778
10;7;8.3;tt0108778
10;8;8.9;tt0108778
10;9;8.6;tt0108778
10;10;8.0;tt0108778
10;11;9.0;tt0108778
10;12;8.9;tt0108778
10;13;8.5;tt0108778
10;14;8.7;tt0108778
10;15;8.6;tt0108778
10;16;8.9;tt0108778
10;17;9.5;tt0108778
10;18;9.7;tt0108778
1;1;8.0;tt0081912
1;2;8.4;tt0081912
1;3;8.2;tt0081912
1;4;7.9;tt0081912
1;5;7.8;tt0081912
1;6;8.1;tt0081912
1;7;7.9;tt0081912
2;1;8.3;tt0081912
2;2;8.3;tt0081912
2;3;9.0;tt0081912
2;4;8.0;tt0081912
2;5;8.6;tt0081912
2;6;8.2;tt0081912
2;7;9.0;tt0081912
2;8;7.8;tt0081912
3;1;8.3;tt0081912
3;2;8.5;tt0081912
3;3;8.9;tt0081912
3;4;8.1;tt0081912
3;5;8.7;tt0081912
3;6;8.1;tt0081912
3;7;8.5;tt0081912
3;8;8.3;tt0081912
4;1;8.4;tt0081912
4;2;8.6;tt0081912
4;3;8.4;tt0081912
4;4;8.2;tt0081912
4;5;8.4;tt0081912
4;6;8.1;tt0081912
4;7;8.4;tt0081912
4;8;9.1;tt0081912
5;1;8.4;tt0081912
5;2;8.3;tt0081912
5;3;8.6;tt0081912
5;4;8.9;tt0081912
5;5;8.0;tt0081912
5;6;8.2;tt0081912
5;7;7.6;tt0081912
5;8;8.7;tt0081912
5;9;9.0;tt0081912
6;1;9.3;tt0081912
6;2;9.3;tt0081912
6;3;9.4;tt0081912
6;4;9.3;tt0081912
6;5;8.5;tt0081912
6;6;9.1;tt0081912
6;7;9.6;tt0081912
7;1;8.4;tt0081912
7;2;8.6;tt0081912
7;3;8.4;tt0081912
7;4;9.2;tt0081912
7;5;9.0;tt0081912
7;6;8.5;tt0081912
7;7;8.9;tt0081912
7;8;8.6;tt0081912
7;9;8.6;tt0081912
7;10;8.7;tt0081912
7;11;8.5;tt0081912
8;1;9.4;tt0081912
8;2;8.8;tt0081912
8;3;9.6;tt0081912
9;1;7.5;tt0081912
9;2;8.1;tt0081912
9;3;8.0;tt0081912
1;1;8.0;tt1508238
1;2;7.9;tt1508238
1;3;7.9;tt1508238
1;4;7.9;tt1508238
1;5;7.8;tt1508238
1;6;7.9;tt1508238
1;1;7.7;tt0098904
1;2;7.7;tt0098904
1;3;7.7;tt0098904
1;4;7.5;tt0098904
1;5;7.7;tt0098904
2;1;7.8;tt0098904
2;2;8.0;tt0098904
2;3;8.4;tt0098904
2;4;8.5;tt0098904
2;5;8.0;tt0098904
2;6;8.2;tt0098904
2;7;8.4;tt0098904
2;8;8.0;tt0098904
2;9;8.4;tt0098904
2;10;7.6;tt0098904
2;11;8.8;tt0098904
2;12;7.8;tt0098904
3;1;8.4;tt0098904
3;2;7.9;tt0098904
3;3;8.4;tt0098904
3;4;7.4;tt0098904
3;5;8.7;tt0098904
3;6;8.9;tt0098904
3;7;8.6;tt0098904
3;8;8.8;tt0098904
3;9;8.1;tt0098904
3;10;7.5;tt0098904
3;11;8.4;tt0098904
3;12;8.5;tt0098904
3;13;8.9;tt0098904
3;14;8.6;tt0098904
3;15;7.7;tt0098904
3;16;8.5;tt0098904
3;17;8.9;tt0098904
3;18;8.8;tt0098904
3;19;9.0;tt0098904
3;20;8.1;tt0098904
3;21;8.1;tt0098904
3;22;8.4;tt0098904
3;23;8.6;tt0098904
4;1;8.3;tt0098904
4;2;8.5;tt0098904
4;3;8.8;tt0098904
4;4;8.5;tt0098904
4;5;8.2;tt0098904
4;6;8.2;tt0098904
4;7;8.9;tt0098904
4;8;8.6;tt0098904
4;9;8.3;tt0098904
4;10;8.3;tt0098904
4;11;9.6;tt0098904
4;12;9.0;tt0098904
4;13;8.6;tt0098904
4;14;8.3;tt0098904
4;15;8.3;tt0098904
4;16;8.4;tt0098904
4;17;9.4;tt0098904
4;18;8.2;tt0098904
4;19;8.7;tt0098904
4;20;8.9;tt0098904
4;21;8.6;tt0098904
4;22;8.5;tt0098904
4;23;8.8;tt0098904
5;1;8.7;tt0098904
5;2;9.0;tt0098904
5;3;8.5;tt0098904
5;4;8.3;tt0098904
5;5;8.2;tt0098904
5;6;8.6;tt0098904
5;7;8.6;tt0098904
5;8;8.4;tt0098904
5;9;8.0;tt0098904
5;10;8.5;tt0098904
5;11;8.3;tt0098904
5;12;8.7;tt0098904
5;13;8.4;tt0098904
5;14;9.3;tt0098904
5;15;8.6;tt0098904
5;16;7.9;tt0098904
5;17;8.2;tt0098904
5;18;8.6;tt0098904
5;19;8.8;tt0098904
5;20;9.1;tt0098904
5;21;9.6;tt0098904
6;1;8.2;tt0098904
6;2;8.3;tt0098904
6;3;8.4;tt0098904
6;4;8.3;tt0098904
6;5;8.3;tt0098904
6;6;8.4;tt0098904
6;7;8.3;tt0098904
6;8;8.2;tt0098904
6;9;8.3;tt0098904
6;10;9.0;tt0098904
6;11;9.0;tt0098904
6;12;8.7;tt0098904
6;13;8.3;tt0098904
6;14;7.3;tt0098904
6;15;8.4;tt0098904
6;16;8.4;tt0098904
6;17;8.5;tt0098904
6;18;9.0;tt0098904
6;19;8.5;tt0098904
6;20;8.9;tt0098904
6;21;8.2;tt0098904
6;22;8.5;tt0098904
6;23;8.2;tt0098904
7;1;8.7;tt0098904
7;2;8.4;tt0098904
7;3;8.2;tt0098904
7;4;8.8;tt0098904
7;5;8.8;tt0098904
7;6;9.6;tt0098904
7;7;8.5;tt0098904
7;8;8.5;tt0098904
7;9;8.5;tt0098904
7;10;8.8;tt0098904
7;11;9.0;tt0098904
7;12;8.7;tt0098904
7;13;8.3;tt0098904
7;14;8.6;tt0098904
7;15;8.6;tt0098904
7;16;8.3;tt0098904
7;17;8.0;tt0098904
7;18;8.3;tt0098904
7;19;9.0;tt0098904
7;20;8.9;tt0098904
7;21;8.5;tt0098904
7;22;8.8;tt0098904
8;1;8.4;tt0098904
8;2;8.2;tt0098904
8;3;9.2;tt0098904
8;4;9.0;tt0098904
8;5;8.8;tt0098904
8;6;8.3;tt0098904
8;7;8.3;tt0098904
8;8;9.1;tt0098904
8;9;9.1;tt0098904
8;10;8.5;tt0098904
8;11;8.5;tt0098904
8;12;7.9;tt0098904
8;13;8.8;tt0098904
8;14;8.2;tt0098904
8;15;8.7;tt0098904
8;16;8.8;tt0098904
8;17;8.7;tt0098904
8;18;8.9;tt0098904
8;19;9.0;tt0098904
8;20;8.3;tt0098904
8;21;8.6;tt0098904
8;22;8.7;tt0098904
9;1;8.6;tt0098904
9;2;8.6;tt0098904
9;3;9.0;tt0098904
9;4;8.4;tt0098904
9;5;8.2;tt0098904
9;6;9.1;tt0098904
9;7;8.6;tt0098904
9;8;9.0;tt0098904
9;9;8.4;tt0098904
9;10;8.9;tt0098904
9;11;8.7;tt0098904
9;12;8.5;tt0098904
9;13;8.1;tt0098904
9;14;8.1;tt0098904
9;15;8.2;tt0098904
9;16;8.6;tt0098904
9;17;8.5;tt0098904
9;18;9.0;tt0098904
9;19;8.2;tt0098904
9;20;8.2;tt0098904
9;21;8.1;tt0098904
9;22;7.7;tt0098904
1;1;8.6;tt4574334
1;2;8.5;tt4574334
1;3;8.9;tt4574334
1;4;8.9;tt4574334
1;5;8.7;tt4574334
1;6;8.8;tt4574334
1;7;9.1;tt4574334
1;8;9.3;tt4574334
2;1;8.4;tt4574334
2;2;8.5;tt4574334
2;3;8.7;tt4574334
2;4;8.7;tt4574334
2;5;8.9;tt4574334
2;6;9.2;tt4574334
2;7;6.1;tt4574334
2;8;9.3;tt4574334
2;9;9.4;tt4574334
1;1;6.0;tt0158417
1;2;4.2;tt0158417
1;3;4.4;tt0158417
1;4;4.8;tt0158417
1;5;4.0;tt0158417
1;6;4.2;tt0158417
1;7;3.8;tt0158417
1;8;5.1;tt0158417
1;9;4.6;tt0158417
1;10;4.1;tt0158417
1;11;3.6;tt0158417
1;12;3.6;tt0158417
1;13;3.1;tt0158417
1;14;3.2;tt0158417
1;15;3.2;tt0158417
1;16;3.3;tt0158417
1;17;3.5;tt0158417
1;18;3.8;tt0158417
1;19;3.5;tt0158417
1;20;4.2;tt0158417
1;21;4.1;tt0158417
1;22;6.9;tt0158417
1;23;6.9;tt0158417
1;24;8.2;tt0158417
1;25;7.6;tt0158417
1;26;7.9;tt0158417
1;27;5.7;tt0158417
1;28;5.8;tt0158417
1;29;6.8;tt0158417
1;30;6.8;tt0158417
1;31;6.8;tt0158417
1;32;7.6;tt0158417
1;33;7.6;tt0158417
1;34;7.2;tt0158417
1;35;7.0;tt0158417
1;36;7.9;tt0158417
1;37;8.1;tt0158417
1;38;9.0;tt0158417
1;39;8.2;tt0158417
1;40;8.4;tt0158417
1;41;8.4;tt0158417
1;42;7.9;tt0158417
1;43;8.2;tt0158417
1;44;8.3;tt0158417
1;45;8.7;tt0158417
1;46;8.6;tt0158417
1;47;9.0;tt0158417
1;48;5.7;tt0158417
1;49;5.2;tt0158417
1;50;5.7;tt0158417
1;51;5.6;tt0158417
1;52;5.5;tt0158417
1;53;5.4;tt0158417
1;1;8.3;tt0367279
1;2;8.6;tt0367279
1;3;8.2;tt0367279
1;4;8.5;tt0367279
1;5;8.4;tt0367279
1;6;8.2;tt0367279
1;7;8.2;tt0367279
1;8;8.2;tt0367279
1;9;8.5;tt0367279
1;10;9.2;tt0367279
1;11;8.3;tt0367279
1;12;8.5;tt0367279
1;13;8.5;tt0367279
1;14;8.6;tt0367279
1;15;8.3;tt0367279
1;16;8.6;tt0367279
1;17;8.8;tt0367279
1;18;8.4;tt0367279
1;19;8.3;tt0367279
1;20;8.1;tt0367279
1;21;8.7;tt0367279
1;22;8.8;tt0367279
2;1;8.8;tt0367279
2;2;8.7;tt0367279
2;3;8.9;tt0367279
2;4;9.1;tt0367279
2;5;8.7;tt0367279
2;6;9.1;tt0367279
2;7;8.3;tt0367279
2;8;8.2;tt0367279
2;9;8.2;tt0367279
2;10;8.4;tt0367279
2;11;8.5;tt0367279
2;12;8.8;tt0367279
2;13;8.7;tt0367279
2;14;8.7;tt0367279
2;15;8.8;tt0367279
2;16;9.1;tt0367279
2;17;8.7;tt0367279
2;18;9.0;tt0367279
3;1;8.7;tt0367279
3;2;8.4;tt0367279
3;3;8.7;tt0367279
3;4;8.4;tt0367279
3;5;8.9;tt0367279
3;6;8.7;tt0367279
3;7;8.1;tt0367279
3;8;8.9;tt0367279
3;9;8.8;tt0367279
3;10;8.7;tt0367279
3;11;8.7;tt0367279
3;12;9.0;tt0367279
3;13;9.3;tt0367279
4;1;7.6;tt0367279
4;2;7.0;tt0367279
4;3;7.1;tt0367279
4;4;7.8;tt0367279
4;5;7.9;tt0367279
4;6;7.3;tt0367279
4;7;8.5;tt0367279
4;8;7.8;tt0367279
4;9;7.9;tt0367279
4;10;7.9;tt0367279
4;11;8.7;tt0367279
4;12;8.3;tt0367279
4;13;8.3;tt0367279
4;14;8.3;tt0367279
4;15;8.3;tt0367279
5;1;7.2;tt0367279
5;2;7.5;tt0367279
5;3;7.7;tt0367279
5;4;7.8;tt0367279
5;5;7.7;tt0367279
5;6;8.0;tt0367279
5;7;7.9;tt0367279
5;8;7.8;tt0367279
5;9;7.4;tt0367279
5;10;7.4;tt0367279
5;11;7.1;tt0367279
5;12;7.9;tt0367279
5;13;7.4;tt0367279
5;14;7.1;tt0367279
5;15;7.6;tt0367279
5;16;8.2;tt0367279
1;1;8.4;tt1865718
1;2;8.0;tt1865718
1;3;8.1;tt1865718
1;4;8.0;tt1865718
1;5;8.8;tt1865718
1;6;8.1;tt1865718
1;7;8.8;tt1865718
1;8;8.4;tt1865718
1;9;9.1;tt1865718
1;10;8.7;tt1865718
1;11;8.1;tt1865718
1;12;8.7;tt1865718
1;13;8.1;tt1865718
1;14;8.3;tt1865718
1;15;8.0;tt1865718
1;16;8.7;tt1865718
1;17;7.7;tt1865718
1;18;8.6;tt1865718
1;19;9.3;tt1865718
1;20;9.3;tt1865718
2;1;9.0;tt1865718
2;2;9.3;tt1865718
2;3;8.2;tt1865718
2;4;8.8;tt1865718
2;5;8.8;tt1865718
2;6;8.1;tt1865718
2;7;9.2;tt1865718
2;8;9.1;tt1865718
2;9;8.0;tt1865718
2;10;9.3;tt1865718
2;11;9.8;tt1865718
2;12;9.6;tt1865718
2;13;8.6;tt1865718
2;14;8.4;tt1865718
2;15;9.1;tt1865718
2;16;8.2;tt1865718
2;17;9.4;tt1865718
2;18;9.6;tt1865718
2;19;9.3;tt1865718
2;20;9.8;tt1865718
2;21;9.8;tt1865718
1;1;8.9;tt0098936
1;2;8.4;tt0098936
1;3;9.0;tt0098936
1;4;8.4;tt0098936
1;5;8.3;tt0098936
1;6;8.6;tt0098936
1;7;8.6;tt0098936
1;8;9.1;tt0098936
2;1;9.0;tt0098936
2;2;8.7;tt0098936
2;3;8.3;tt0098936
2;4;8.2;tt0098936
2;5;8.5;tt0098936
2;6;8.6;tt0098936
2;7;9.4;tt0098936
2;8;8.6;tt0098936
2;9;9.3;tt0098936
2;10;7.9;tt0098936
2;11;7.6;tt0098936
2;12;7.6;tt0098936
2;13;7.9;tt0098936
2;14;7.8;tt0098936
2;15;7.5;tt0098936
2;16;7.9;tt0098936
2;17;7.6;tt0098936
2;18;8.1;tt0098936
2;19;8.1;tt0098936
2;20;8.3;tt0098936
2;21;8.6;tt0098936
2;22;9.3;tt0098936
1;1;8.1;tt3718778
1;2;8.6;tt3718778
1;3;8.0;tt3718778
1;4;8.5;tt3718778
1;5;8.2;tt3718778
1;6;8.6;tt3718778
1;7;8.9;tt3718778
1;8;8.3;tt3718778
1;9;9.2;tt3718778
1;10;9.5;tt3718778
1;1;8.9;tt2707408
1;2;8.5;tt2707408
1;3;8.6;tt2707408
1;4;8.7;tt2707408
1;5;8.4;tt2707408
1;6;9.0;tt2707408
1;7;8.6;tt2707408
1;8;8.9;tt2707408
1;9;8.7;tt2707408
1;10;8.8;tt2707408
2;1;8.5;tt2707408
2;2;8.6;tt2707408
2;3;8.7;tt2707408
2;4;9.3;tt2707408
2;5;8.6;tt2707408
2;6;9.1;tt2707408
2;7;8.7;tt2707408
2;8;8.7;tt2707408
2;9;8.6;tt2707408
2;10;9.4;tt2707408
3;1;8.0;tt2707408
3;2;8.1;tt2707408
3;3;8.1;tt2707408
3;4;9.0;tt2707408
3;5;8.5;tt2707408
3;6;8.8;tt2707408
3;7;9.0;tt2707408
3;8;8.7;tt2707408
3;9;9.3;tt2707408
3;10;9.2;tt2707408
1;1;8.7;tt0193676
1;2;8.7;tt0193676
1;3;8.4;tt0193676
1;4;8.6;tt0193676
1;5;8.8;tt0193676
1;6;8.6;tt0193676
1;7;8.8;tt0193676
1;8;8.5;tt0193676
1;9;8.5;tt0193676
1;10;8.7;tt0193676
1;11;9.0;tt0193676
1;12;8.9;tt0193676
1;13;9.1;tt0193676
